location,name,freq,weighting,n_factors,date,ret
usa,investment,monthly,vw_cap,22,1965-12-31,-0.009432739908259904
usa,investment,monthly,vw_cap,22,1966-01-31,-0.0033355172314127337
usa,investment,monthly,vw_cap,22,1966-02-28,-0.012229953804186204
usa,investment,monthly,vw_cap,22,1966-03-31,0.0009540572621930383
usa,investment,monthly,vw_cap,22,1966-04-30,-0.005784592480175057
usa,investment,monthly,vw_cap,22,1966-05-31,0.011850692158503762
usa,investment,monthly,vw_cap,22,1966-06-30,-0.0021679679349203094
usa,investment,monthly,vw_cap,22,1966-07-31,0.008615005179694494
usa,investment,monthly,vw_cap,22,1966-08-31,0.010364522518593685
usa,investment,monthly,vw_cap,22,1966-09-30,0.024839137374882955
usa,investment,monthly,vw_cap,22,1966-10-31,0.02803817903745974
usa,investment,monthly,vw_cap,22,1966-11-30,-0.04076870574466219
usa,investment,monthly,vw_cap,22,1966-12-31,-0.0011684884551413698
usa,investment,monthly,vw_cap,22,1967-01-31,-0.016098868137104136
usa,investment,monthly,vw_cap,22,1967-02-28,-0.011792509758266689
usa,investment,monthly,vw_cap,22,1967-03-31,-0.017563621817626787
usa,investment,monthly,vw_cap,22,1967-04-30,-0.02091855557590358
usa,investment,monthly,vw_cap,22,1967-05-31,-0.005123520389465363
usa,investment,monthly,vw_cap,22,1967-06-30,-0.019118038541227497
usa,investment,monthly,vw_cap,22,1967-07-31,0.002307664753116639
usa,investment,monthly,vw_cap,22,1967-08-31,0.009194458645377086
usa,investment,monthly,vw_cap,22,1967-09-30,-0.009804438992728716
usa,investment,monthly,vw_cap,22,1967-10-31,-0.01566161043139133
usa,investment,monthly,vw_cap,22,1967-11-30,-0.011624909834132504
usa,investment,monthly,vw_cap,22,1967-12-31,0.005846033877010925
usa,investment,monthly,vw_cap,22,1968-01-31,0.04696688691093262
usa,investment,monthly,vw_cap,22,1968-02-29,0.024521982901246166
usa,investment,monthly,vw_cap,22,1968-03-31,-0.011512687915710612
usa,investment,monthly,vw_cap,22,1968-04-30,-0.03408190024192974
usa,investment,monthly,vw_cap,22,1968-05-31,-0.014875122092339819
usa,investment,monthly,vw_cap,22,1968-06-30,0.02273775323119396
usa,investment,monthly,vw_cap,22,1968-07-31,0.02698403870082536
usa,investment,monthly,vw_cap,22,1968-08-31,0.008400989203650143
usa,investment,monthly,vw_cap,22,1968-09-30,-0.0013602335530641515
usa,investment,monthly,vw_cap,22,1968-10-31,0.01677986880378107
usa,investment,monthly,vw_cap,22,1968-11-30,-0.010307057617091542
usa,investment,monthly,vw_cap,22,1968-12-31,0.006736391934324699
usa,investment,monthly,vw_cap,22,1969-01-31,0.013462505197292484
usa,investment,monthly,vw_cap,22,1969-02-28,0.016954533028103055
usa,investment,monthly,vw_cap,22,1969-03-31,0.002084598650984756
usa,investment,monthly,vw_cap,22,1969-04-30,-0.002472122462143965
usa,investment,monthly,vw_cap,22,1969-05-31,0.004969536717816505
usa,investment,monthly,vw_cap,22,1969-06-30,0.011396459895080018
usa,investment,monthly,vw_cap,22,1969-07-31,0.01983928553794998
usa,investment,monthly,vw_cap,22,1969-08-31,-0.029533264419950658
usa,investment,monthly,vw_cap,22,1969-09-30,-0.0054324158794299615
usa,investment,monthly,vw_cap,22,1969-10-31,-0.018142158311327004
usa,investment,monthly,vw_cap,22,1969-11-30,0.0025106329877940194
usa,investment,monthly,vw_cap,22,1969-12-31,-0.0029706198635576146
usa,investment,monthly,vw_cap,22,1970-01-31,0.026646253962326696
usa,investment,monthly,vw_cap,22,1970-02-28,0.010287636386679488
usa,investment,monthly,vw_cap,22,1970-03-31,0.03210549877831251
usa,investment,monthly,vw_cap,22,1970-04-30,0.053764319280838795
usa,investment,monthly,vw_cap,22,1970-05-31,0.03014917470580233
usa,investment,monthly,vw_cap,22,1970-06-30,0.01859599535730876
usa,investment,monthly,vw_cap,22,1970-07-31,0.011544483934146567
usa,investment,monthly,vw_cap,22,1970-08-31,-0.007660039564466884
usa,investment,monthly,vw_cap,22,1970-09-30,-0.03683290527447872
usa,investment,monthly,vw_cap,22,1970-10-31,0.009122795638498837
usa,investment,monthly,vw_cap,22,1970-11-30,0.010266408592351518
usa,investment,monthly,vw_cap,22,1970-12-31,0.008301075715325611
usa,investment,monthly,vw_cap,22,1971-01-31,0.0023872294113596246
usa,investment,monthly,vw_cap,22,1971-02-28,-0.005884690715793303
usa,investment,monthly,vw_cap,22,1971-03-31,-0.015896430092240024
usa,investment,monthly,vw_cap,22,1971-04-30,-0.0002969149698657017
usa,investment,monthly,vw_cap,22,1971-05-31,-0.005990065160461033
usa,investment,monthly,vw_cap,22,1971-06-30,-0.01711912846881246
usa,investment,monthly,vw_cap,22,1971-07-31,-0.0023732568917521285
usa,investment,monthly,vw_cap,22,1971-08-31,0.013966016669113583
usa,investment,monthly,vw_cap,22,1971-09-30,-0.008701598421689473
usa,investment,monthly,vw_cap,22,1971-10-31,-0.0049716996315597025
usa,investment,monthly,vw_cap,22,1971-11-30,-0.007962456061451146
usa,investment,monthly,vw_cap,22,1971-12-31,-0.004399482202577964
usa,investment,monthly,vw_cap,22,1972-01-31,0.008389734748326522
usa,investment,monthly,vw_cap,22,1972-02-29,-0.0136273305481234
usa,investment,monthly,vw_cap,22,1972-03-31,-0.003617655440894843
usa,investment,monthly,vw_cap,22,1972-04-30,-0.0004061693807481718
usa,investment,monthly,vw_cap,22,1972-05-31,-0.017258432577560278
usa,investment,monthly,vw_cap,22,1972-06-30,-0.0072152407545263055
usa,investment,monthly,vw_cap,22,1972-07-31,0.008925767084471412
usa,investment,monthly,vw_cap,22,1972-08-31,0.02382565709372766
usa,investment,monthly,vw_cap,22,1972-09-30,-0.007926032815984821
usa,investment,monthly,vw_cap,22,1972-10-31,0.00755073961208918
usa,investment,monthly,vw_cap,22,1972-11-30,0.012568979189363947
usa,investment,monthly,vw_cap,22,1972-12-31,-0.016227490630949196
usa,investment,monthly,vw_cap,22,1973-01-31,0.00867852084949598
usa,investment,monthly,vw_cap,22,1973-02-28,0.015297747827897596
usa,investment,monthly,vw_cap,22,1973-03-31,0.014980814541941596
usa,investment,monthly,vw_cap,22,1973-04-30,0.03160079797632177
usa,investment,monthly,vw_cap,22,1973-05-31,0.009600064289777527
usa,investment,monthly,vw_cap,22,1973-06-30,0.008007940309499008
usa,investment,monthly,vw_cap,22,1973-07-31,-0.03583070786242993
usa,investment,monthly,vw_cap,22,1973-08-31,0.0055363690362324495
usa,investment,monthly,vw_cap,22,1973-09-30,0.005131230920092929
usa,investment,monthly,vw_cap,22,1973-10-31,0.0196004317862432
usa,investment,monthly,vw_cap,22,1973-11-30,0.030670687522360043
usa,investment,monthly,vw_cap,22,1973-12-31,0.015410307046905491
usa,investment,monthly,vw_cap,22,1974-01-31,0.021554011824288608
usa,investment,monthly,vw_cap,22,1974-02-28,0.021687181103989792
usa,investment,monthly,vw_cap,22,1974-03-31,-0.0009253181849443755
usa,investment,monthly,vw_cap,22,1974-04-30,0.010359753355002358
usa,investment,monthly,vw_cap,22,1974-05-31,-0.003514968391100372
usa,investment,monthly,vw_cap,22,1974-06-30,0.008131236587577717
usa,investment,monthly,vw_cap,22,1974-07-31,0.027928817244319813
usa,investment,monthly,vw_cap,22,1974-08-31,0.023430062454107448
usa,investment,monthly,vw_cap,22,1974-09-30,0.04055746815079012
usa,investment,monthly,vw_cap,22,1974-10-31,-0.03070711273137585
usa,investment,monthly,vw_cap,22,1974-11-30,0.013374694645965364
usa,investment,monthly,vw_cap,22,1974-12-31,0.014227320318587137
usa,investment,monthly,vw_cap,22,1975-01-31,0.02596842002014168
usa,investment,monthly,vw_cap,22,1975-02-28,-0.014690175513794783
usa,investment,monthly,vw_cap,22,1975-03-31,0.00019391365063472802
usa,investment,monthly,vw_cap,22,1975-04-30,-0.017910503717917445
usa,investment,monthly,vw_cap,22,1975-05-31,0.0022332223961619734
usa,investment,monthly,vw_cap,22,1975-06-30,0.006153295099324125
usa,investment,monthly,vw_cap,22,1975-07-31,0.00828291183837595
usa,investment,monthly,vw_cap,22,1975-08-31,-0.006197020235556344
usa,investment,monthly,vw_cap,22,1975-09-30,0.005747166560313224
usa,investment,monthly,vw_cap,22,1975-10-31,0.02169127403842849
usa,investment,monthly,vw_cap,22,1975-11-30,0.013088898565790891
usa,investment,monthly,vw_cap,22,1975-12-31,0.004711839459615509
usa,investment,monthly,vw_cap,22,1976-01-31,0.029135599543203425
usa,investment,monthly,vw_cap,22,1976-02-29,0.02868239142717347
usa,investment,monthly,vw_cap,22,1976-03-31,0.0009087583884678507
usa,investment,monthly,vw_cap,22,1976-04-30,-0.007200565458954687
usa,investment,monthly,vw_cap,22,1976-05-31,-0.017383948727358718
usa,investment,monthly,vw_cap,22,1976-06-30,0.0052975507469924625
usa,investment,monthly,vw_cap,22,1976-07-31,0.013148950727191184
usa,investment,monthly,vw_cap,22,1976-08-31,0.001542682678700811
usa,investment,monthly,vw_cap,22,1976-09-30,-0.0023236355244002885
usa,investment,monthly,vw_cap,22,1976-10-31,-0.0007798499212835412
usa,investment,monthly,vw_cap,22,1976-11-30,0.0038355591953743527
usa,investment,monthly,vw_cap,22,1976-12-31,0.012382995045100986
usa,investment,monthly,vw_cap,22,1977-01-31,0.01271000439362765
usa,investment,monthly,vw_cap,22,1977-02-28,0.0032101443774464234
usa,investment,monthly,vw_cap,22,1977-03-31,0.002118196579755438
usa,investment,monthly,vw_cap,22,1977-04-30,0.007568828246022175
usa,investment,monthly,vw_cap,22,1977-05-31,0.0054597146454343545
usa,investment,monthly,vw_cap,22,1977-06-30,-0.0041644160723525525
usa,investment,monthly,vw_cap,22,1977-07-31,0.004171914092198915
usa,investment,monthly,vw_cap,22,1977-08-31,-0.002592638179884689
usa,investment,monthly,vw_cap,22,1977-09-30,-0.0028977189805830255
usa,investment,monthly,vw_cap,22,1977-10-31,0.0029157333584742024
usa,investment,monthly,vw_cap,22,1977-11-30,-0.0005066869133860144
usa,investment,monthly,vw_cap,22,1977-12-31,0.0027535301097268055
usa,investment,monthly,vw_cap,22,1978-01-31,0.01332699590435607
usa,investment,monthly,vw_cap,22,1978-02-28,0.0028630613022212832
usa,investment,monthly,vw_cap,22,1978-03-31,0.004464756301331715
usa,investment,monthly,vw_cap,22,1978-04-30,-0.011631164101276131
usa,investment,monthly,vw_cap,22,1978-05-31,-0.004864845825219461
usa,investment,monthly,vw_cap,22,1978-06-30,-0.0012427045286049598
usa,investment,monthly,vw_cap,22,1978-07-31,-0.0031388341390658227
usa,investment,monthly,vw_cap,22,1978-08-31,-0.015880018227396337
usa,investment,monthly,vw_cap,22,1978-09-30,0.010653000273049692
usa,investment,monthly,vw_cap,22,1978-10-31,0.02293573451034807
usa,investment,monthly,vw_cap,22,1978-11-30,-0.011880587492971455
usa,investment,monthly,vw_cap,22,1978-12-31,-0.0052124168809747325
usa,investment,monthly,vw_cap,22,1979-01-31,0.009640941586408276
usa,investment,monthly,vw_cap,22,1979-02-28,0.008217251636419141
usa,investment,monthly,vw_cap,22,1979-03-31,-0.008959114935576716
usa,investment,monthly,vw_cap,22,1979-04-30,-0.005755250379484883
usa,investment,monthly,vw_cap,22,1979-05-31,0.009135376737965441
usa,investment,monthly,vw_cap,22,1979-06-30,0.005988018589323691
usa,investment,monthly,vw_cap,22,1979-07-31,-0.0009004403451136979
usa,investment,monthly,vw_cap,22,1979-08-31,-0.011536890496507125
usa,investment,monthly,vw_cap,22,1979-09-30,-0.000030254740898761296
usa,investment,monthly,vw_cap,22,1979-10-31,0.0012469229094864596
usa,investment,monthly,vw_cap,22,1979-11-30,-0.01663718310590861
usa,investment,monthly,vw_cap,22,1979-12-31,-0.005935171673977425
usa,investment,monthly,vw_cap,22,1980-01-31,-0.0014575809782863894
usa,investment,monthly,vw_cap,22,1980-02-29,-0.004485365771694746
usa,investment,monthly,vw_cap,22,1980-03-31,0.020179140814527884
usa,investment,monthly,vw_cap,22,1980-04-30,0.0049418694901181915
usa,investment,monthly,vw_cap,22,1980-05-31,0.002991773079704804
usa,investment,monthly,vw_cap,22,1980-06-30,-0.013013854746946303
usa,investment,monthly,vw_cap,22,1980-07-31,-0.030933974626411346
usa,investment,monthly,vw_cap,22,1980-08-31,-0.013581089919769198
usa,investment,monthly,vw_cap,22,1980-09-30,-0.02259440393903524
usa,investment,monthly,vw_cap,22,1980-10-31,-0.01643519552936766
usa,investment,monthly,vw_cap,22,1980-11-30,-0.059606227910881104
usa,investment,monthly,vw_cap,22,1980-12-31,0.019764964111871085
usa,investment,monthly,vw_cap,22,1981-01-31,0.04483318791372758
usa,investment,monthly,vw_cap,22,1981-02-28,0.018083579077914236
usa,investment,monthly,vw_cap,22,1981-03-31,0.01176336019903385
usa,investment,monthly,vw_cap,22,1981-04-30,0.008853506873605543
usa,investment,monthly,vw_cap,22,1981-05-31,-0.006011678048832896
usa,investment,monthly,vw_cap,22,1981-06-30,0.030706851769095843
usa,investment,monthly,vw_cap,22,1981-07-31,-0.02098610501102828
usa,investment,monthly,vw_cap,22,1981-08-31,0.013607322716242166
usa,investment,monthly,vw_cap,22,1981-09-30,0.02793158038269827
usa,investment,monthly,vw_cap,22,1981-10-31,-0.03241496440889311
usa,investment,monthly,vw_cap,22,1981-11-30,0.011049717209142494
usa,investment,monthly,vw_cap,22,1981-12-31,0.015922339379209702
usa,investment,monthly,vw_cap,22,1982-01-31,0.028763094098470665
usa,investment,monthly,vw_cap,22,1982-02-28,0.0432605752745154
usa,investment,monthly,vw_cap,22,1982-03-31,0.0269548718699571
usa,investment,monthly,vw_cap,22,1982-04-30,-0.0006144343817535129
usa,investment,monthly,vw_cap,22,1982-05-31,0.0034465873535413877
usa,investment,monthly,vw_cap,22,1982-06-30,0.02777276325389596
usa,investment,monthly,vw_cap,22,1982-07-31,0.022297334304999097
usa,investment,monthly,vw_cap,22,1982-08-31,0.0005937978227633783
usa,investment,monthly,vw_cap,22,1982-09-30,0.005808693935301943
usa,investment,monthly,vw_cap,22,1982-10-31,-0.015847775916289063
usa,investment,monthly,vw_cap,22,1982-11-30,-0.006818257418811721
usa,investment,monthly,vw_cap,22,1982-12-31,0.010217766015034664
usa,investment,monthly,vw_cap,22,1983-01-31,-0.002836817919103606
usa,investment,monthly,vw_cap,22,1983-02-28,0.011293680832831467
usa,investment,monthly,vw_cap,22,1983-03-31,0.01334895203733353
usa,investment,monthly,vw_cap,22,1983-04-30,0.0026015835182923762
usa,investment,monthly,vw_cap,22,1983-05-31,-0.00760751011175077
usa,investment,monthly,vw_cap,22,1983-06-30,-0.013479982959509907
usa,investment,monthly,vw_cap,22,1983-07-31,0.017891772613837825
usa,investment,monthly,vw_cap,22,1983-08-31,0.018465405676936452
usa,investment,monthly,vw_cap,22,1983-09-30,0.007122810177879733
usa,investment,monthly,vw_cap,22,1983-10-31,0.025981723771377748
usa,investment,monthly,vw_cap,22,1983-11-30,0.0021946550118655903
usa,investment,monthly,vw_cap,22,1983-12-31,0.019326060366521312
usa,investment,monthly,vw_cap,22,1984-01-31,0.03374698484174266
usa,investment,monthly,vw_cap,22,1984-02-29,0.007003587323566418
usa,investment,monthly,vw_cap,22,1984-03-31,0.018496825632916856
usa,investment,monthly,vw_cap,22,1984-04-30,-0.0047126592913545205
usa,investment,monthly,vw_cap,22,1984-05-31,-0.0039173907972181515
usa,investment,monthly,vw_cap,22,1984-06-30,-0.02574452070991967
usa,investment,monthly,vw_cap,22,1984-07-31,-0.00750965025579142
usa,investment,monthly,vw_cap,22,1984-08-31,-0.007275805909632477
usa,investment,monthly,vw_cap,22,1984-09-30,0.02080482428655757
usa,investment,monthly,vw_cap,22,1984-10-31,0.00021618510057951675
usa,investment,monthly,vw_cap,22,1984-11-30,0.026935693633973547
usa,investment,monthly,vw_cap,22,1984-12-31,-0.011530217206216477
usa,investment,monthly,vw_cap,22,1985-01-31,-0.03425202758941791
usa,investment,monthly,vw_cap,22,1985-02-28,0.004747559386755081
usa,investment,monthly,vw_cap,22,1985-03-31,0.03133363803003587
usa,investment,monthly,vw_cap,22,1985-04-30,0.015403668976323703
usa,investment,monthly,vw_cap,22,1985-05-31,-0.005039367536447985
usa,investment,monthly,vw_cap,22,1985-06-30,-0.005413725494336383
usa,investment,monthly,vw_cap,22,1985-07-31,0.004742970028682131
usa,investment,monthly,vw_cap,22,1985-08-31,0.017594607594672046
usa,investment,monthly,vw_cap,22,1985-09-30,0.020734363341167187
usa,investment,monthly,vw_cap,22,1985-10-31,-0.002224316006539508
usa,investment,monthly,vw_cap,22,1985-11-30,-0.015314196833750583
usa,investment,monthly,vw_cap,22,1985-12-31,-0.004876277759328125
usa,investment,monthly,vw_cap,22,1986-01-31,-0.0033342470100006156
usa,investment,monthly,vw_cap,22,1986-02-28,-0.015037516140313123
usa,investment,monthly,vw_cap,22,1986-03-31,-0.008446956867708386
usa,investment,monthly,vw_cap,22,1986-04-30,-0.011568419203977609
usa,investment,monthly,vw_cap,22,1986-05-31,-0.005769478494506723
usa,investment,monthly,vw_cap,22,1986-06-30,-0.010161345953533867
usa,investment,monthly,vw_cap,22,1986-07-31,0.01830607905623982
usa,investment,monthly,vw_cap,22,1986-08-31,0.03150379889248697
usa,investment,monthly,vw_cap,22,1986-09-30,0.02572503016199054
usa,investment,monthly,vw_cap,22,1986-10-31,-0.0073819125154766215
usa,investment,monthly,vw_cap,22,1986-11-30,0.005921176687672033
usa,investment,monthly,vw_cap,22,1986-12-31,0.006850835456100401
usa,investment,monthly,vw_cap,22,1987-01-31,-0.004269746554284598
usa,investment,monthly,vw_cap,22,1987-02-28,-0.024477803703062195
usa,investment,monthly,vw_cap,22,1987-03-31,0.01792087553960008
usa,investment,monthly,vw_cap,22,1987-04-30,0.015955580729791967
usa,investment,monthly,vw_cap,22,1987-05-31,0.003868935224129177
usa,investment,monthly,vw_cap,22,1987-06-30,0.005959746181867517
usa,investment,monthly,vw_cap,22,1987-07-31,0.016364537216140587
usa,investment,monthly,vw_cap,22,1987-08-31,-0.01820308477831398
usa,investment,monthly,vw_cap,22,1987-09-30,0.016713137830792296
usa,investment,monthly,vw_cap,22,1987-10-31,0.03412704264101665
usa,investment,monthly,vw_cap,22,1987-11-30,0.01772998250779972
usa,investment,monthly,vw_cap,22,1987-12-31,-0.03241483941040847
usa,investment,monthly,vw_cap,22,1988-01-31,0.02068733022646105
usa,investment,monthly,vw_cap,22,1988-02-29,-0.010399664540515947
usa,investment,monthly,vw_cap,22,1988-03-31,0.00026154801206843654
usa,investment,monthly,vw_cap,22,1988-04-30,0.008840918130778981
usa,investment,monthly,vw_cap,22,1988-05-31,0.016400188283777588
usa,investment,monthly,vw_cap,22,1988-06-30,-0.016975620705353037
usa,investment,monthly,vw_cap,22,1988-07-31,0.014031357008857721
usa,investment,monthly,vw_cap,22,1988-08-31,0.01832417277845993
usa,investment,monthly,vw_cap,22,1988-09-30,-0.005064808548653282
usa,investment,monthly,vw_cap,22,1988-10-31,0.013783002804488855
usa,investment,monthly,vw_cap,22,1988-11-30,0.005751729234208181
usa,investment,monthly,vw_cap,22,1988-12-31,-0.008581550844503856
usa,investment,monthly,vw_cap,22,1989-01-31,-0.0038037564595950176
usa,investment,monthly,vw_cap,22,1989-02-28,0.007121302181364667
usa,investment,monthly,vw_cap,22,1989-03-31,0.01048509713571522
usa,investment,monthly,vw_cap,22,1989-04-30,-0.0031979814150647464
usa,investment,monthly,vw_cap,22,1989-05-31,-0.0074907244335636275
usa,investment,monthly,vw_cap,22,1989-06-30,0.022019045939655424
usa,investment,monthly,vw_cap,22,1989-07-31,-0.0008222184744142214
usa,investment,monthly,vw_cap,22,1989-08-31,-0.010052758835370967
usa,investment,monthly,vw_cap,22,1989-09-30,-0.003979475633745352
usa,investment,monthly,vw_cap,22,1989-10-31,-0.00016992730552354643
usa,investment,monthly,vw_cap,22,1989-11-30,0.008331629818756382
usa,investment,monthly,vw_cap,22,1989-12-31,0.013551068994863347
usa,investment,monthly,vw_cap,22,1990-01-31,0.008138661973093073
usa,investment,monthly,vw_cap,22,1990-02-28,-0.005259913621616088
usa,investment,monthly,vw_cap,22,1990-03-31,-0.015463143228690433
usa,investment,monthly,vw_cap,22,1990-04-30,-0.012010382602351028
usa,investment,monthly,vw_cap,22,1990-05-31,-0.02165481714855872
usa,investment,monthly,vw_cap,22,1990-06-30,-0.00512326033301411
usa,investment,monthly,vw_cap,22,1990-07-31,0.016408794139727928
usa,investment,monthly,vw_cap,22,1990-08-31,0.018802335490005376
usa,investment,monthly,vw_cap,22,1990-09-30,0.0177067279404032
usa,investment,monthly,vw_cap,22,1990-10-31,0.005447888757883685
usa,investment,monthly,vw_cap,22,1990-11-30,-0.024638181783404035
usa,investment,monthly,vw_cap,22,1990-12-31,-0.012812440939388438
usa,investment,monthly,vw_cap,22,1991-01-31,-0.020849826837421634
usa,investment,monthly,vw_cap,22,1991-02-28,-0.005008618880967591
usa,investment,monthly,vw_cap,22,1991-03-31,-0.0007805062458930548
usa,investment,monthly,vw_cap,22,1991-04-30,0.004905123324877762
usa,investment,monthly,vw_cap,22,1991-05-31,-0.007528830999295305
usa,investment,monthly,vw_cap,22,1991-06-30,0.015891807216751482
usa,investment,monthly,vw_cap,22,1991-07-31,-0.0163412748849892
usa,investment,monthly,vw_cap,22,1991-08-31,-0.010706157978372948
usa,investment,monthly,vw_cap,22,1991-09-30,0.0013874417890117263
usa,investment,monthly,vw_cap,22,1991-10-31,-0.0034873782246643533
usa,investment,monthly,vw_cap,22,1991-11-30,-0.008619787318451437
usa,investment,monthly,vw_cap,22,1991-12-31,-0.02411549312585335
usa,investment,monthly,vw_cap,22,1992-01-31,0.02258792527848004
usa,investment,monthly,vw_cap,22,1992-02-29,0.02106661603777656
usa,investment,monthly,vw_cap,22,1992-03-31,0.02509237664358904
usa,investment,monthly,vw_cap,22,1992-04-30,0.04033704457000139
usa,investment,monthly,vw_cap,22,1992-05-31,0.0014006631360028098
usa,investment,monthly,vw_cap,22,1992-06-30,0.009116820835618608
usa,investment,monthly,vw_cap,22,1992-07-31,-0.003577033376824848
usa,investment,monthly,vw_cap,22,1992-08-31,-0.00045270060018988753
usa,investment,monthly,vw_cap,22,1992-09-30,-0.005828503875215977
usa,investment,monthly,vw_cap,22,1992-10-31,-0.019965247938405848
usa,investment,monthly,vw_cap,22,1992-11-30,-0.02363173487808867
usa,investment,monthly,vw_cap,22,1992-12-31,0.00861429500751003
usa,investment,monthly,vw_cap,22,1993-01-31,0.02057635963037643
usa,investment,monthly,vw_cap,22,1993-02-28,0.04902362171713932
usa,investment,monthly,vw_cap,22,1993-03-31,0.002591975026695297
usa,investment,monthly,vw_cap,22,1993-04-30,0.024350592971301255
usa,investment,monthly,vw_cap,22,1993-05-31,-0.02200448810139619
usa,investment,monthly,vw_cap,22,1993-06-30,0.011135748937417688
usa,investment,monthly,vw_cap,22,1993-07-31,0.015245450684406171
usa,investment,monthly,vw_cap,22,1993-08-31,-0.007896173565932306
usa,investment,monthly,vw_cap,22,1993-09-30,-0.01795832337298525
usa,investment,monthly,vw_cap,22,1993-10-31,0.006149821020245431
usa,investment,monthly,vw_cap,22,1993-11-30,0.0081975539621601
usa,investment,monthly,vw_cap,22,1993-12-31,-0.00544953159659839
usa,investment,monthly,vw_cap,22,1994-01-31,0.011355504815831313
usa,investment,monthly,vw_cap,22,1994-02-28,-0.007941140437251292
usa,investment,monthly,vw_cap,22,1994-03-31,0.011964119637678931
usa,investment,monthly,vw_cap,22,1994-04-30,0.012740612240107958
usa,investment,monthly,vw_cap,22,1994-05-31,0.018166254664243445
usa,investment,monthly,vw_cap,22,1994-06-30,0.025430422875249045
usa,investment,monthly,vw_cap,22,1994-07-31,0.008165121404799166
usa,investment,monthly,vw_cap,22,1994-08-31,-0.015508541140330711
usa,investment,monthly,vw_cap,22,1994-09-30,-0.002554991050463114
usa,investment,monthly,vw_cap,22,1994-10-31,-0.008531862660428742
usa,investment,monthly,vw_cap,22,1994-11-30,0.0024440059491295466
usa,investment,monthly,vw_cap,22,1994-12-31,0.006612896974258064
usa,investment,monthly,vw_cap,22,1995-01-31,0.014648376270843389
usa,investment,monthly,vw_cap,22,1995-02-28,0.00037943357059203454
usa,investment,monthly,vw_cap,22,1995-03-31,-0.007366340038087524
usa,investment,monthly,vw_cap,22,1995-04-30,0.00827484578336753
usa,investment,monthly,vw_cap,22,1995-05-31,0.00884758472303598
usa,investment,monthly,vw_cap,22,1995-06-30,-0.03251623806216848
usa,investment,monthly,vw_cap,22,1995-07-31,-0.03383732267469445
usa,investment,monthly,vw_cap,22,1995-08-31,0.010570894373106151
usa,investment,monthly,vw_cap,22,1995-09-30,0.006075827839980183
usa,investment,monthly,vw_cap,22,1995-10-31,0.015107505934809988
usa,investment,monthly,vw_cap,22,1995-11-30,0.007451392267885778
usa,investment,monthly,vw_cap,22,1995-12-31,0.026750737622249388
usa,investment,monthly,vw_cap,22,1996-01-31,0.013098707795829579
usa,investment,monthly,vw_cap,22,1996-02-29,-0.01968783591905575
usa,investment,monthly,vw_cap,22,1996-03-31,0.006201702295778814
usa,investment,monthly,vw_cap,22,1996-04-30,-0.03641196386724059
usa,investment,monthly,vw_cap,22,1996-05-31,-0.009073054879595819
usa,investment,monthly,vw_cap,22,1996-06-30,0.04204776284696204
usa,investment,monthly,vw_cap,22,1996-07-31,0.03486320513313685
usa,investment,monthly,vw_cap,22,1996-08-31,-0.022871252963097364
usa,investment,monthly,vw_cap,22,1996-09-30,-0.024732750357837664
usa,investment,monthly,vw_cap,22,1996-10-31,0.041708901453005605
usa,investment,monthly,vw_cap,22,1996-11-30,-0.0033719239789369608
usa,investment,monthly,vw_cap,22,1996-12-31,0.010585935109506873
usa,investment,monthly,vw_cap,22,1997-01-31,-0.011081537345074964
usa,investment,monthly,vw_cap,22,1997-02-28,0.046190838771508196
usa,investment,monthly,vw_cap,22,1997-03-31,0.030423724216464543
usa,investment,monthly,vw_cap,22,1997-04-30,0.006830572448483895
usa,investment,monthly,vw_cap,22,1997-05-31,-0.040053254876104255
usa,investment,monthly,vw_cap,22,1997-06-30,0.005089743862543258
usa,investment,monthly,vw_cap,22,1997-07-31,-0.013849466260592545
usa,investment,monthly,vw_cap,22,1997-08-31,-0.007629253799882757
usa,investment,monthly,vw_cap,22,1997-09-30,-0.01011494798593296
usa,investment,monthly,vw_cap,22,1997-10-31,0.01600800561566432
usa,investment,monthly,vw_cap,22,1997-11-30,0.03527674457911266
usa,investment,monthly,vw_cap,22,1997-12-31,0.019238030781005933
usa,investment,monthly,vw_cap,22,1998-01-31,0.0066921501296819405
usa,investment,monthly,vw_cap,22,1998-02-28,-0.020730367127518454
usa,investment,monthly,vw_cap,22,1998-03-31,0.005182821733386508
usa,investment,monthly,vw_cap,22,1998-04-30,-0.005355508085086282
usa,investment,monthly,vw_cap,22,1998-05-31,0.02890499084358814
usa,investment,monthly,vw_cap,22,1998-06-30,-0.01204357781361023
usa,investment,monthly,vw_cap,22,1998-07-31,0.018110276123350064
usa,investment,monthly,vw_cap,22,1998-08-31,0.07160632856092787
usa,investment,monthly,vw_cap,22,1998-09-30,-0.01583138032015532
usa,investment,monthly,vw_cap,22,1998-10-31,-0.008412828684214406
usa,investment,monthly,vw_cap,22,1998-11-30,-0.01445831576933838
usa,investment,monthly,vw_cap,22,1998-12-31,-0.043889627911475534
usa,investment,monthly,vw_cap,22,1999-01-31,-0.034081379971093805
usa,investment,monthly,vw_cap,22,1999-02-28,0.0279595975463391
usa,investment,monthly,vw_cap,22,1999-03-31,-0.021788097326998705
usa,investment,monthly,vw_cap,22,1999-04-30,0.01271900744491858
usa,investment,monthly,vw_cap,22,1999-05-31,0.017796860697769493
usa,investment,monthly,vw_cap,22,1999-06-30,-0.013377973823708087
usa,investment,monthly,vw_cap,22,1999-07-31,0.022644193380478576
